Year,Month,Date,Hospital,KPI,Attendances,is_synthetic
2023,2,2023-02-01,Nenagh Hospital,return_ed_attendances,1241,True
2023,3,2023-03-01,Nenagh Hospital,return_ed_attendances,1111,True
2023,4,2023-04-01,Nenagh Hospital,return_ed_attendances,1051,True
2023,5,2023-05-01,Nenagh Hospital,return_ed_attendances,1074,True
2023,6,2023-06-01,Nenagh Hospital,return_ed_attendances,962,True
2023,7,2023-07-01,Nenagh Hospital,return_ed_attendances,1061,True
2023,8,2023-08-01,Nenagh Hospital,return_ed_attendances,1023,True
2023,9,2023-09-01,Nenagh Hospital,return_ed_attendances,1119,True
2023,10,2023-10-01,Nenagh Hospital,return_ed_attendances,1062,True
2023,11,2023-11-01,Nenagh Hospital,return_ed_attendances,1183,True
2023,12,2023-12-01,Nenagh Hospital,return_ed_attendances,1179,True
2024,1,2024-01-01,Nenagh Hospital,return_ed_attendances,1350,True
2024,2,2024-02-01,Nenagh Hospital,return_ed_attendances,1371,True
2024,3,2024-03-01,Nenagh Hospital,return_ed_attendances,1292,True
2024,4,2024-04-01,Nenagh Hospital,return_ed_attendances,1141,True
2024,5,2024-05-01,Nenagh Hospital,return_ed_attendances,1084,True
2024,6,2024-06-01,Nenagh Hospital,return_ed_attendances,1167,False
2024,7,2024-07-01,Nenagh Hospital,return_ed_attendances,1276,False
2024,8,2024-08-01,Nenagh Hospital,return_ed_attendances,1353,False
2024,9,2024-09-01,Nenagh Hospital,return_ed_attendances,1408,False
2022,1,2022-01-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6723,True
2022,2,2022-02-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6181,True
2022,3,2022-03-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6131,True
2022,4,2022-04-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6172,True
2022,5,2022-05-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5711,True
2022,6,2022-06-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5400,True
2022,7,2022-07-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5477,True
2022,8,2022-08-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5642,True
2022,9,2022-09-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5969,True
2022,10,2022-10-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5835,True
2022,11,2022-11-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6555,True
2022,12,2022-12-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6719,True
2023,1,2023-01-01,Our Lady of Lourdes Hospital,all_emergency_presentations,7136,True
2023,2,2023-02-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6838,True
2023,3,2023-03-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6220,True
2023,4,2023-04-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5919,True
2023,5,2023-05-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5724,True
2023,6,2023-06-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5389,True
2023,7,2023-07-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5469,True
2023,8,2023-08-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5701,True
2023,9,2023-09-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6195,True
2023,10,2023-10-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5871,True
2023,11,2023-11-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6112,True
2023,12,2023-12-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6663,True
2024,1,2024-01-01,Our Lady of Lourdes Hospital,all_emergency_presentations,7053,True
2024,2,2024-02-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6839,True
2024,3,2024-03-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6312,True
2024,4,2024-04-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5809,True
2024,5,2024-05-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5923,True
2024,6,2024-06-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5811,False
2024,7,2024-07-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5754,False
2024,8,2024-08-01,Our Lady of Lourdes Hospital,all_emergency_presentations,5475,False
2024,9,2024-09-01,Our Lady of Lourdes Hospital,all_emergency_presentations,6030,False
2022,1,2022-01-01,Our Lady of Lourdes Hospital,new_ed_attendances,2321,True
2022,2,2022-02-01,Our Lady of Lourdes Hospital,new_ed_attendances,2137,True
2022,3,2022-03-01,Our Lady of Lourdes Hospital,new_ed_attendances,2102,True
2022,4,2022-04-01,Our Lady of Lourdes Hospital,new_ed_attendances,1898,True
2022,5,2022-05-01,Our Lady of Lourdes Hospital,new_ed_attendances,1822,True
2022,6,2022-06-01,Our Lady of Lourdes Hospital,new_ed_attendances,1849,True
2022,7,2022-07-01,Our Lady of Lourdes Hospital,new_ed_attendances,1792,True
2022,8,2022-08-01,Our Lady of Lourdes Hospital,new_ed_attendances,1791,True
2022,9,2022-09-01,Our Lady of Lourdes Hospital,new_ed_attendances,1857,True
2022,10,2022-10-01,Our Lady of Lourdes Hospital,new_ed_attendances,2043,True
2022,11,2022-11-01,Our Lady of Lourdes Hospital,new_ed_attendances,2023,True
2022,12,2022-12-01,Our Lady of Lourdes Hospital,new_ed_attendances,2297,True
2023,1,2023-01-01,Our Lady of Lourdes Hospital,new_ed_attendances,3017,True
2023,2,2023-02-01,Our Lady of Lourdes Hospital,new_ed_attendances,3267,True
2023,3,2023-03-01,Our Lady of Lourdes Hospital,new_ed_attendances,2882,True
2023,4,2023-04-01,Our Lady of Lourdes Hospital,new_ed_attendances,2665,True
2023,5,2023-05-01,Our Lady of Lourdes Hospital,new_ed_attendances,2549,True
2023,6,2023-06-01,Our Lady of Lourdes Hospital,new_ed_attendances,2539,True
2023,7,2023-07-01,Our Lady of Lourdes Hospital,new_ed_attendances,2561,True
2023,8,2023-08-01,Our Lady of Lourdes Hospital,new_ed_attendances,2705,True
2023,9,2023-09-01,Our Lady of Lourdes Hospital,new_ed_attendances,2737,True
2023,10,2023-10-01,Our Lady of Lourdes Hospital,new_ed_attendances,2822,True
2023,11,2023-11-01,Our Lady of Lourdes Hospital,new_ed_attendances,2913,True
2023,12,2023-12-01,Our Lady of Lourdes Hospital,new_ed_attendances,3049,True
2024,1,2024-01-01,Our Lady of Lourdes Hospital,new_ed_attendances,6798,True
2024,2,2024-02-01,Our Lady of Lourdes Hospital,new_ed_attendances,6174,True
2024,3,2024-03-01,Our Lady of Lourdes Hospital,new_ed_attendances,5752,True
2024,4,2024-04-01,Our Lady of Lourdes Hospital,new_ed_attendances,5719,True
2024,5,2024-05-01,Our Lady of Lourdes Hospital,new_ed_attendances,5451,True
2024,6,2024-06-01,Our Lady of Lourdes Hospital,new_ed_attendances,36141,False
2024,8,2024-08-01,Our Lady of Lourdes Hospital,new_ed_attendances,4,False
2024,9,2024-09-01,Our Lady of Lourdes Hospital,new_ed_attendances,21907,False
2022,1,2022-01-01,Our Lady of Lourdes Hospital,return_ed_attendances,593,True
2022,2,2022-02-01,Our Lady of Lourdes Hospital,return_ed_attendances,538,True
2022,3,2022-03-01,Our Lady of Lourdes Hospital,return_ed_attendances,534,True
2022,4,2022-04-01,Our Lady of Lourdes Hospital,return_ed_attendances,494,True
2022,5,2022-05-01,Our Lady of Lourdes Hospital,return_ed_attendances,483,True
2022,6,2022-06-01,Our Lady of Lourdes Hospital,return_ed_attendances,474,True
2022,7,2022-07-01,Our Lady of Lourdes Hospital,return_ed_attendances,475,True
2022,8,2022-08-01,Our Lady of Lourdes Hospital,return_ed_attendances,481,True
2022,9,2022-09-01,Our Lady of Lourdes Hospital,return_ed_attendances,486,True
2022,10,2022-10-01,Our Lady of Lourdes Hospital,return_ed_attendances,503,True
2022,11,2022-11-01,Our Lady of Lourdes Hospital,return_ed_attendances,558,True
2022,12,2022-12-01,Our Lady of Lourdes Hospital,return_ed_attendances,583,True
2023,1,2023-01-01,Our Lady of Lourdes Hospital,return_ed_attendances,624,True
2023,2,2023-02-01,Our Lady of Lourdes Hospital,return_ed_attendances,608,True
2023,3,2023-03-01,Our Lady of Lourdes Hospital,return_ed_attendances,544,True
2023,4,2023-04-01,Our Lady of Lourdes Hospital,return_ed_attendances,540,True
2023,5,2023-05-01,Our Lady of Lourdes Hospital,return_ed_attendances,516,True
2023,6,2023-06-01,Our Lady of Lourdes Hospital,return_ed_attendances,519,True
2023,7,2023-07-01,Our Lady of Lourdes Hospital,return_ed_attendances,488,True
2023,8,2023-08-01,Our Lady of Lourdes Hospital,return_ed_attendances,506,True
2023,9,2023-09-01,Our Lady of Lourdes Hospital,return_ed_attendances,536,True
2023,10,2023-10-01,Our Lady of Lourdes Hospital,return_ed_attendances,559,True
2023,11,2023-11-01,Our Lady of Lourdes Hospital,return_ed_attendances,572,True
2023,12,2023-12-01,Our Lady of Lourdes Hospital,return_ed_attendances,581,True
2024,1,2024-01-01,Our Lady of Lourdes Hospital,return_ed_attendances,688,True
2024,2,2024-02-01,Our Lady of Lourdes Hospital,return_ed_attendances,662,True
2024,3,2024-03-01,Our Lady of Lourdes Hospital,return_ed_attendances,580,True
2024,4,2024-04-01,Our Lady of Lourdes Hospital,return_ed_attendances,580,True
2024,5,2024-05-01,Our Lady of Lourdes Hospital,return_ed_attendances,559,True
2024,6,2024-06-01,Our Lady of Lourdes Hospital,return_ed_attendances,581,False
2024,7,2024-07-01,Our Lady of Lourdes Hospital,return_ed_attendances,507,False
2024,8,2024-08-01,Our Lady of Lourdes Hospital,return_ed_attendances,504,False
2024,9,2024-09-01,Our Lady of Lourdes Hospital,return_ed_attendances,587,False
2022,1,2022-01-01,Our Lady's Hospital Navan,all_emergency_presentations,2245,True
2022,2,2022-02-01,Our Lady's Hospital Navan,all_emergency_presentations,2137,True
2022,3,2022-03-01,Our Lady's Hospital Navan,all_emergency_presentations,2065,True
2022,4,2022-04-01,Our Lady's Hospital Navan,all_emergency_presentations,1800,True
2022,5,2022-05-01,Our Lady's Hospital Navan,all_emergency_presentations,1789,True
2022,6,2022-06-01,Our Lady's Hospital Navan,all_emergency_presentations,1684,True
2022,7,2022-07-01,Our Lady's Hospital Navan,all_emergency_presentations,1690,True
2022,8,2022-08-01,Our Lady's Hospital Navan,all_emergency_presentations,1764,True
2022,9,2022-09-01,Our Lady's Hospital Navan,all_emergency_presentations,1870,True
2022,10,2022-10-01,Our Lady's Hospital Navan,all_emergency_presentations,1903,True
2022,11,2022-11-01,Our Lady's Hospital Navan,all_emergency_presentations,1980,True
2022,12,2022-12-01,Our Lady's Hospital Navan,all_emergency_presentations,2008,True
2023,1,2023-01-01,Our Lady's Hospital Navan,all_emergency_presentations,2440,True
2023,2,2023-02-01,Our Lady's Hospital Navan,all_emergency_presentations,2257,True
2023,3,2023-03-01,Our Lady's Hospital Navan,all_emergency_presentations,2227,True
2023,4,2023-04-01,Our Lady's Hospital Navan,all_emergency_presentations,2037,True
2023,5,2023-05-01,Our Lady's Hospital Navan,all_emergency_presentations,1883,True
2023,6,2023-06-01,Our Lady's Hospital Navan,all_emergency_presentations,1890,True
2023,7,2023-07-01,Our Lady's Hospital Navan,all_emergency_presentations,1905,True
2023,8,2023-08-01,Our Lady's Hospital Navan,all_emergency_presentations,2009,True
2023,9,2023-09-01,Our Lady's Hospital Navan,all_emergency_presentations,2157,True
2023,10,2023-10-01,Our Lady's Hospital Navan,all_emergency_presentations,2015,True
2023,11,2023-11-01,Our Lady's Hospital Navan,all_emergency_presentations,2247,True
2023,12,2023-12-01,Our Lady's Hospital Navan,all_emergency_presentations,2311,True
2024,1,2024-01-01,Our Lady's Hospital Navan,all_emergency_presentations,2764,True
2024,2,2024-02-01,Our Lady's Hospital Navan,all_emergency_presentations,2635,True
2024,3,2024-03-01,Our Lady's Hospital Navan,all_emergency_presentations,2357,True
2024,4,2024-04-01,Our Lady's Hospital Navan,all_emergency_presentations,2229,True
2024,5,2024-05-01,Our Lady's Hospital Navan,all_emergency_presentations,2129,True
2024,6,2024-06-01,Our Lady's Hospital Navan,all_emergency_presentations,2190,False
2024,7,2024-07-01,Our Lady's Hospital Navan,all_emergency_presentations,2362,False
2024,8,2024-08-01,Our Lady's Hospital Navan,all_emergency_presentations,2296,False
2024,9,2024-09-01,Our Lady's Hospital Navan,all_emergency_presentations,2280,False
2022,1,2022-01-01,Our Lady's Hospital Navan,new_ed_attendances,499,True
2022,2,2022-02-01,Our Lady's Hospital Navan,new_ed_attendances,511,True
2022,3,2022-03-01,Our Lady's Hospital Navan,new_ed_attendances,431,True
2022,4,2022-04-01,Our Lady's Hospital Navan,new_ed_attendances,402,True
2022,5,2022-05-01,Our Lady's Hospital Navan,new_ed_attendances,393,True
2022,6,2022-06-01,Our Lady's Hospital Navan,new_ed_attendances,363,True
2022,7,2022-07-01,Our Lady's Hospital Navan,new_ed_attendances,389,True
2022,8,2022-08-01,Our Lady's Hospital Navan,new_ed_attendances,395,True
2022,9,2022-09-01,Our Lady's Hospital Navan,new_ed_attendances,423,True
2022,10,2022-10-01,Our Lady's Hospital Navan,new_ed_attendances,438,True
2022,11,2022-11-01,Our Lady's Hospital Navan,new_ed_attendances,480,True
2022,12,2022-12-01,Our Lady's Hospital Navan,new_ed_attendances,485,True
2023,1,2023-01-01,Our Lady's Hospital Navan,new_ed_attendances,683,True
2023,2,2023-02-01,Our Lady's Hospital Navan,new_ed_attendances,654,True
2023,3,2023-03-01,Our Lady's Hospital Navan,new_ed_attendances,628,True
2023,4,2023-04-01,Our Lady's Hospital Navan,new_ed_attendances,555,True
2023,5,2023-05-01,Our Lady's Hospital Navan,new_ed_attendances,591,True
2023,6,2023-06-01,Our Lady's Hospital Navan,new_ed_attendances,561,True
2023,7,2023-07-01,Our Lady's Hospital Navan,new_ed_attendances,546,True
2023,8,2023-08-01,Our Lady's Hospital Navan,new_ed_attendances,537,True
2023,9,2023-09-01,Our Lady's Hospital Navan,new_ed_attendances,613,True
2023,10,2023-10-01,Our Lady's Hospital Navan,new_ed_attendances,605,True
2023,11,2023-11-01,Our Lady's Hospital Navan,new_ed_attendances,660,True
2023,12,2023-12-01,Our Lady's Hospital Navan,new_ed_attendances,628,True
2024,1,2024-01-01,Our Lady's Hospital Navan,new_ed_attendances,1564,True
2024,2,2024-02-01,Our Lady's Hospital Navan,new_ed_attendances,1538,True
2024,3,2024-03-01,Our Lady's Hospital Navan,new_ed_attendances,1419,True
2024,4,2024-04-01,Our Lady's Hospital Navan,new_ed_attendances,1304,True
2024,5,2024-05-01,Our Lady's Hospital Navan,new_ed_attendances,1306,True
2024,6,2024-06-01,Our Lady's Hospital Navan,new_ed_attendances,7935,False
2024,7,2024-07-01,Our Lady's Hospital Navan,new_ed_attendances,9,False
2024,9,2024-09-01,Our Lady's Hospital Navan,new_ed_attendances,4744,False
2022,1,2022-01-01,Our Lady's Hospital Navan,return_ed_attendances,374,True
2022,2,2022-02-01,Our Lady's Hospital Navan,return_ed_attendances,348,True
2022,3,2022-03-01,Our Lady's Hospital Navan,return_ed_attendances,356,True
2022,4,2022-04-01,Our Lady's Hospital Navan,return_ed_attendances,324,True
2022,5,2022-05-01,Our Lady's Hospital Navan,return_ed_attendances,305,True
2022,6,2022-06-01,Our Lady's Hospital Navan,return_ed_attendances,291,True
2022,7,2022-07-01,Our Lady's Hospital Navan,return_ed_attendances,295,True
2022,8,2022-08-01,Our Lady's Hospital Navan,return_ed_attendances,294,True
2022,9,2022-09-01,Our Lady's Hospital Navan,return_ed_attendances,317,True
2022,10,2022-10-01,Our Lady's Hospital Navan,return_ed_attendances,328,True
2022,11,2022-11-01,Our Lady's Hospital Navan,return_ed_attendances,328,True
2022,12,2022-12-01,Our Lady's Hospital Navan,return_ed_attendances,357,True
2023,1,2023-01-01,Our Lady's Hospital Navan,return_ed_attendances,395,True
2023,2,2023-02-01,Our Lady's Hospital Navan,return_ed_attendances,361,True
2023,3,2023-03-01,Our Lady's Hospital Navan,return_ed_attendances,344,True
2023,4,2023-04-01,Our Lady's Hospital Navan,return_ed_attendances,325,True
2023,5,2023-05-01,Our Lady's Hospital Navan,return_ed_attendances,337,True
2023,6,2023-06-01,Our Lady's Hospital Navan,return_ed_attendances,314,True
2023,7,2023-07-01,Our Lady's Hospital Navan,return_ed_attendances,303,True
2023,8,2023-08-01,Our Lady's Hospital Navan,return_ed_attendances,327,True
2023,9,2023-09-01,Our Lady's Hospital Navan,return_ed_attendances,320,True
2023,10,2023-10-01,Our Lady's Hospital Navan,return_ed_attendances,357,True
2023,11,2023-11-01,Our Lady's Hospital Navan,return_ed_attendances,358,True
2023,12,2023-12-01,Our Lady's Hospital Navan,return_ed_attendances,375,True
2024,1,2024-01-01,Our Lady's Hospital Navan,return_ed_attendances,438,True
2024,2,2024-02-01,Our Lady's Hospital Navan,return_ed_attendances,392,True
2024,3,2024-03-01,Our Lady's Hospital Navan,return_ed_attendances,359,True
2024,4,2024-04-01,Our Lady's Hospital Navan,return_ed_attendances,344,True
2024,5,2024-05-01,Our Lady's Hospital Navan,return_ed_attendances,350,True
2024,6,2024-06-01,Our Lady's Hospital Navan,return_ed_attendances,327,False
2024,7,2024-07-01,Our Lady's Hospital Navan,return_ed_attendances,378,False
2024,8,2024-08-01,Our Lady's Hospital Navan,return_ed_attendances,342,False
2024,9,2024-09-01,Our Lady's Hospital Navan,return_ed_attendances,284,False
2022,1,2022-01-01,Portiuncula University Hospital,all_emergency_presentations,3047,True
2022,2,2022-02-01,Portiuncula University Hospital,all_emergency_presentations,2747,True
2022,3,2022-03-01,Portiuncula University Hospital,all_emergency_presentations,2667,True
2022,4,2022-04-01,Portiuncula University Hospital,all_emergency_presentations,2527,True
2022,5,2022-05-01,Portiuncula University Hospital,all_emergency_presentations,2239,True
2022,6,2022-06-01,Portiuncula University Hospital,all_emergency_presentations,2312,True
2022,7,2022-07-01,Portiuncula University Hospital,all_emergency_presentations,2305,True
2022,8,2022-08-01,Portiuncula University Hospital,all_emergency_presentations,2384,True
2022,9,2022-09-01,Portiuncula University Hospital,all_emergency_presentations,2516,True
2022,10,2022-10-01,Portiuncula University Hospital,all_emergency_presentations,2527,True
2022,11,2022-11-01,Portiuncula University Hospital,all_emergency_presentations,2634,True
2022,12,2022-12-01,Portiuncula University Hospital,all_emergency_presentations,2791,True
2023,1,2023-01-01,Portiuncula University Hospital,all_emergency_presentations,3014,True
2023,2,2023-02-01,Portiuncula University Hospital,all_emergency_presentations,2912,True
2023,3,2023-03-01,Portiuncula University Hospital,all_emergency_presentations,2829,True
2023,4,2023-04-01,Portiuncula University Hospital,all_emergency_presentations,2499,True
2023,5,2023-05-01,Portiuncula University Hospital,all_emergency_presentations,2559,True
2023,6,2023-06-01,Portiuncula University Hospital,all_emergency_presentations,2463,True
2023,7,2023-07-01,Portiuncula University Hospital,all_emergency_presentations,2354,True
2023,8,2023-08-01,Portiuncula University Hospital,all_emergency_presentations,2483,True
2023,9,2023-09-01,Portiuncula University Hospital,all_emergency_presentations,2735,True
2023,10,2023-10-01,Portiuncula University Hospital,all_emergency_presentations,2640,True
2023,11,2023-11-01,Portiuncula University Hospital,all_emergency_presentations,2812,True
2023,12,2023-12-01,Portiuncula University Hospital,all_emergency_presentations,2998,True
2024,1,2024-01-01,Portiuncula University Hospital,all_emergency_presentations,3383,True
2024,2,2024-02-01,Portiuncula University Hospital,all_emergency_presentations,3169,True
2024,3,2024-03-01,Portiuncula University Hospital,all_emergency_presentations,2888,True
2024,4,2024-04-01,Portiuncula University Hospital,all_emergency_presentations,2862,True
2024,5,2024-05-01,Portiuncula University Hospital,all_emergency_presentations,2800,True
2024,6,2024-06-01,Portiuncula University Hospital,all_emergency_presentations,2735,False
2024,7,2024-07-01,Portiuncula University Hospital,all_emergency_presentations,2659,False
2024,8,2024-08-01,Portiuncula University Hospital,all_emergency_presentations,2671,False
2024,9,2024-09-01,Portiuncula University Hospital,all_emergency_presentations,2725,False
2022,1,2022-01-01,Portiuncula University Hospital,new_ed_attendances,857,True
2022,2,2022-02-01,Portiuncula University Hospital,new_ed_attendances,812,True
2022,3,2022-03-01,Portiuncula University Hospital,new_ed_attendances,735,True
2022,4,2022-04-01,Portiuncula University Hospital,new_ed_attendances,700,True
2022,5,2022-05-01,Portiuncula University Hospital,new_ed_attendances,693,True
2022,6,2022-06-01,Portiuncula University Hospital,new_ed_attendances,708,True
2022,7,2022-07-01,Portiuncula University Hospital,new_ed_attendances,675,True
2022,8,2022-08-01,Portiuncula University Hospital,new_ed_attendances,705,True
2022,9,2022-09-01,Portiuncula University Hospital,new_ed_attendances,730,True
2022,10,2022-10-01,Portiuncula University Hospital,new_ed_attendances,779,True
2022,11,2022-11-01,Portiuncula University Hospital,new_ed_attendances,848,True
2022,12,2022-12-01,Portiuncula University Hospital,new_ed_attendances,804,True
2023,1,2023-01-01,Portiuncula University Hospital,new_ed_attendances,1188,True
2023,2,2023-02-01,Portiuncula University Hospital,new_ed_attendances,1201,True
2023,3,2023-03-01,Portiuncula University Hospital,new_ed_attendances,1095,True
2023,4,2023-04-01,Portiuncula University Hospital,new_ed_attendances,1057,True
2023,5,2023-05-01,Portiuncula University Hospital,new_ed_attendances,988,True
2023,6,2023-06-01,Portiuncula University Hospital,new_ed_attendances,930,True
2023,7,2023-07-01,Portiuncula University Hospital,new_ed_attendances,978,True
2023,8,2023-08-01,Portiuncula University Hospital,new_ed_attendances,1014,True
2023,9,2023-09-01,Portiuncula University Hospital,new_ed_attendances,1047,True
2023,10,2023-10-01,Portiuncula University Hospital,new_ed_attendances,1069,True
2023,11,2023-11-01,Portiuncula University Hospital,new_ed_attendances,1139,True
2023,12,2023-12-01,Portiuncula University Hospital,new_ed_attendances,1185,True
2024,1,2024-01-01,Portiuncula University Hospital,new_ed_attendances,2623,True
2024,2,2024-02-01,Portiuncula University Hospital,new_ed_attendances,2481,True
2024,3,2024-03-01,Portiuncula University Hospital,new_ed_attendances,2230,True
2024,4,2024-04-01,Portiuncula University Hospital,new_ed_attendances,2101,True
2024,5,2024-05-01,Portiuncula University Hospital,new_ed_attendances,2101,True
2024,6,2024-06-01,Portiuncula University Hospital,new_ed_attendances,12388,False
2024,7,2024-07-01,Portiuncula University Hospital,new_ed_attendances,5,False
2024,9,2024-09-01,Portiuncula University Hospital,new_ed_attendances,8082,False
2022,1,2022-01-01,Portiuncula University Hospital,return_ed_attendances,180,True
2022,2,2022-02-01,Portiuncula University Hospital,return_ed_attendances,185,True
2022,3,2022-03-01,Portiuncula University Hospital,return_ed_attendances,154,True
2022,4,2022-04-01,Portiuncula University Hospital,return_ed_attendances,152,True
2022,5,2022-05-01,Portiuncula University Hospital,return_ed_attendances,152,True
2022,6,2022-06-01,Portiuncula University Hospital,return_ed_attendances,150,True
2022,7,2022-07-01,Portiuncula University Hospital,return_ed_attendances,142,True
2022,8,2022-08-01,Portiuncula University Hospital,return_ed_attendances,149,True
2022,9,2022-09-01,Portiuncula University Hospital,return_ed_attendances,156,True
2022,10,2022-10-01,Portiuncula University Hospital,return_ed_attendances,158,True
2022,11,2022-11-01,Portiuncula University Hospital,return_ed_attendances,165,True
2022,12,2022-12-01,Portiuncula University Hospital,return_ed_attendances,173,True
2023,1,2023-01-01,Portiuncula University Hospital,return_ed_attendances,177,True
2023,2,2023-02-01,Portiuncula University Hospital,return_ed_attendances,189,True
2023,3,2023-03-01,Portiuncula University Hospital,return_ed_attendances,171,True
2023,4,2023-04-01,Portiuncula University Hospital,return_ed_attendances,158,True
2023,5,2023-05-01,Portiuncula University Hospital,return_ed_attendances,164,True
2023,6,2023-06-01,Portiuncula University Hospital,return_ed_attendances,147,True
2023,7,2023-07-01,Portiuncula University Hospital,return_ed_attendances,151,True
2023,8,2023-08-01,Portiuncula University Hospital,return_ed_attendances,165,True
2023,9,2023-09-01,Portiuncula University Hospital,return_ed_attendances,159,True
2023,10,2023-10-01,Portiuncula University Hospital,return_ed_attendances,165,True
2023,11,2023-11-01,Portiuncula University Hospital,return_ed_attendances,175,True
2023,12,2023-12-01,Portiuncula University Hospital,return_ed_attendances,187,True
2024,1,2024-01-01,Portiuncula University Hospital,return_ed_attendances,205,True
2024,2,2024-02-01,Portiuncula University Hospital,return_ed_attendances,189,True
2024,3,2024-03-01,Portiuncula University Hospital,return_ed_attendances,179,True
2024,4,2024-04-01,Portiuncula University Hospital,return_ed_attendances,166,True
2024,5,2024-05-01,Portiuncula University Hospital,return_ed_attendances,164,True
2024,6,2024-06-01,Portiuncula University Hospital,return_ed_attendances,188,False
2024,7,2024-07-01,Portiuncula University Hospital,return_ed_attendances,158,False
2024,8,2024-08-01,Portiuncula University Hospital,return_ed_attendances,187,False
2024,9,2024-09-01,Portiuncula University Hospital,return_ed_attendances,151,False
2022,1,2022-01-01,RCSI Hospitals Group,all_emergency_presentations,23702,True
2022,2,2022-02-01,RCSI Hospitals Group,all_emergency_presentations,23569,True
2022,3,2022-03-01,RCSI Hospitals Group,all_emergency_presentations,21074,True
2022,4,2022-04-01,RCSI Hospitals Group,all_emergency_presentations,20115,True
2022,5,2022-05-01,RCSI Hospitals Group,all_emergency_presentations,19264,True
2022,6,2022-06-01,RCSI Hospitals Group,all_emergency_presentations,19303,True
2022,7,2022-07-01,RCSI Hospitals Group,all_emergency_presentations,19049,True
2022,8,2022-08-01,RCSI Hospitals Group,all_emergency_presentations,18448,True
2022,9,2022-09-01,RCSI Hospitals Group,all_emergency_presentations,21064,True
2022,10,2022-10-01,RCSI Hospitals Group,all_emergency_presentations,20337,True
2022,11,2022-11-01,RCSI Hospitals Group,all_emergency_presentations,21489,True
2022,12,2022-12-01,RCSI Hospitals Group,all_emergency_presentations,22325,True
2023,1,2023-01-01,RCSI Hospitals Group,all_emergency_presentations,26381,True
2023,2,2023-02-01,RCSI Hospitals Group,all_emergency_presentations,22909,True
2023,3,2023-03-01,RCSI Hospitals Group,all_emergency_presentations,24667,True
2023,4,2023-04-01,RCSI Hospitals Group,all_emergency_presentations,21708,True
2023,5,2023-05-01,RCSI Hospitals Group,all_emergency_presentations,20534,True
2023,6,2023-06-01,RCSI Hospitals Group,all_emergency_presentations,19721,True
2023,7,2023-07-01,RCSI Hospitals Group,all_emergency_presentations,20356,True
2023,8,2023-08-01,RCSI Hospitals Group,all_emergency_presentations,20935,True
2023,9,2023-09-01,RCSI Hospitals Group,all_emergency_presentations,21887,True
2023,10,2023-10-01,RCSI Hospitals Group,all_emergency_presentations,22484,True
2023,11,2023-11-01,RCSI Hospitals Group,all_emergency_presentations,23251,True
2023,12,2023-12-01,RCSI Hospitals Group,all_emergency_presentations,23905,True
2024,1,2024-01-01,RCSI Hospitals Group,all_emergency_presentations,26682,True
2024,2,2024-02-01,RCSI Hospitals Group,all_emergency_presentations,25743,True
2024,3,2024-03-01,RCSI Hospitals Group,all_emergency_presentations,24662,True
2024,4,2024-04-01,RCSI Hospitals Group,all_emergency_presentations,22657,True
2024,5,2024-05-01,RCSI Hospitals Group,all_emergency_presentations,19675,True
2024,6,2024-06-01,RCSI Hospitals Group,all_emergency_presentations,21957,False
2024,7,2024-07-01,RCSI Hospitals Group,all_emergency_presentations,22479,False
2024,8,2024-08-01,RCSI Hospitals Group,all_emergency_presentations,21964,False
2024,9,2024-09-01,RCSI Hospitals Group,all_emergency_presentations,22649,False
2022,1,2022-01-01,RCSI Hospitals Group,new_ed_attendances,7362,True
2022,2,2022-02-01,RCSI Hospitals Group,new_ed_attendances,6954,True
2022,3,2022-03-01,RCSI Hospitals Group,new_ed_attendances,6608,True
2022,4,2022-04-01,RCSI Hospitals Group,new_ed_attendances,6465,True
2022,5,2022-05-01,RCSI Hospitals Group,new_ed_attendances,5900,True
2022,6,2022-06-01,RCSI Hospitals Group,new_ed_attendances,5725,True
