Year,Month,Date,Hospital,KPI,Attendances,is_synthetic
2022,5,01/05/2022,Our Lady's Hospital Navan,new_ed_attendances,393,TRUE
2022,6,01/06/2022,Our Lady's Hospital Navan,new_ed_attendances,363,TRUE
2022,7,01/07/2022,Our Lady's Hospital Navan,new_ed_attendances,389,TRUE
2022,8,01/08/2022,Our Lady's Hospital Navan,new_ed_attendances,395,TRUE
2022,9,01/09/2022,Our Lady's Hospital Navan,new_ed_attendances,423,TRUE
2022,10,01/10/2022,Our Lady's Hospital Navan,new_ed_attendances,438,TRUE
2022,11,01/11/2022,Our Lady's Hospital Navan,new_ed_attendances,480,TRUE
2022,12,01/12/2022,Our Lady's Hospital Navan,new_ed_attendances,485,TRUE
2023,1,01/01/2023,Our Lady's Hospital Navan,new_ed_attendances,683,TRUE
2023,2,01/02/2023,Our Lady's Hospital Navan,new_ed_attendances,654,TRUE
2023,3,01/03/2023,Our Lady's Hospital Navan,new_ed_attendances,628,TRUE
2023,4,01/04/2023,Our Lady's Hospital Navan,new_ed_attendances,555,TRUE
2023,5,01/05/2023,Our Lady's Hospital Navan,new_ed_attendances,591,TRUE
2023,6,01/06/2023,Our Lady's Hospital Navan,new_ed_attendances,561,TRUE
2023,7,01/07/2023,Our Lady's Hospital Navan,new_ed_attendances,546,TRUE
2023,8,01/08/2023,Our Lady's Hospital Navan,new_ed_attendances,537,TRUE
2023,9,01/09/2023,Our Lady's Hospital Navan,new_ed_attendances,613,TRUE
2023,10,01/10/2023,Our Lady's Hospital Navan,new_ed_attendances,605,TRUE
2023,11,01/11/2023,Our Lady's Hospital Navan,new_ed_attendances,660,TRUE
2023,12,01/12/2023,Our Lady's Hospital Navan,new_ed_attendances,628,TRUE
2024,1,01/01/2024,Our Lady's Hospital Navan,new_ed_attendances,1564,TRUE
2024,2,01/02/2024,Our Lady's Hospital Navan,new_ed_attendances,1538,TRUE
2024,3,01/03/2024,Our Lady's Hospital Navan,new_ed_attendances,1419,TRUE
2024,4,01/04/2024,Our Lady's Hospital Navan,new_ed_attendances,1304,TRUE
2024,5,01/05/2024,Our Lady's Hospital Navan,new_ed_attendances,1306,TRUE
2024,6,01/06/2024,Our Lady's Hospital Navan,new_ed_attendances,7935,FALSE
2024,7,01/07/2024,Our Lady's Hospital Navan,new_ed_attendances,9,FALSE
2024,9,01/09/2024,Our Lady's Hospital Navan,new_ed_attendances,4744,FALSE
2022,1,01/01/2022,Our Lady's Hospital Navan,return_ed_attendances,374,TRUE
2022,2,01/02/2022,Our Lady's Hospital Navan,return_ed_attendances,348,TRUE
2022,3,01/03/2022,Our Lady's Hospital Navan,return_ed_attendances,356,TRUE
2022,4,01/04/2022,Our Lady's Hospital Navan,return_ed_attendances,324,TRUE
2022,5,01/05/2022,Our Lady's Hospital Navan,return_ed_attendances,305,TRUE
2022,6,01/06/2022,Our Lady's Hospital Navan,return_ed_attendances,291,TRUE
2022,7,01/07/2022,Our Lady's Hospital Navan,return_ed_attendances,295,TRUE
2022,8,01/08/2022,Our Lady's Hospital Navan,return_ed_attendances,294,TRUE
2022,9,01/09/2022,Our Lady's Hospital Navan,return_ed_attendances,317,TRUE
2022,10,01/10/2022,Our Lady's Hospital Navan,return_ed_attendances,328,TRUE
2022,11,01/11/2022,Our Lady's Hospital Navan,return_ed_attendances,328,TRUE
2022,12,01/12/2022,Our Lady's Hospital Navan,return_ed_attendances,357,TRUE
2023,1,01/01/2023,Our Lady's Hospital Navan,return_ed_attendances,395,TRUE
2023,2,01/02/2023,Our Lady's Hospital Navan,return_ed_attendances,361,TRUE
2023,3,01/03/2023,Our Lady's Hospital Navan,return_ed_attendances,344,TRUE
2023,4,01/04/2023,Our Lady's Hospital Navan,return_ed_attendances,325,TRUE
2023,5,01/05/2023,Our Lady's Hospital Navan,return_ed_attendances,337,TRUE
2023,6,01/06/2023,Our Lady's Hospital Navan,return_ed_attendances,314,TRUE
2023,7,01/07/2023,Our Lady's Hospital Navan,return_ed_attendances,303,TRUE
2023,8,01/08/2023,Our Lady's Hospital Navan,return_ed_attendances,327,TRUE
2023,9,01/09/2023,Our Lady's Hospital Navan,return_ed_attendances,320,TRUE
2023,10,01/10/2023,Our Lady's Hospital Navan,return_ed_attendances,357,TRUE
2023,11,01/11/2023,Our Lady's Hospital Navan,return_ed_attendances,358,TRUE
2023,12,01/12/2023,Our Lady's Hospital Navan,return_ed_attendances,375,TRUE
2024,1,01/01/2024,Our Lady's Hospital Navan,return_ed_attendances,438,TRUE
2024,2,01/02/2024,Our Lady's Hospital Navan,return_ed_attendances,392,TRUE
2024,3,01/03/2024,Our Lady's Hospital Navan,return_ed_attendances,359,TRUE
2024,4,01/04/2024,Our Lady's Hospital Navan,return_ed_attendances,344,TRUE
2024,5,01/05/2024,Our Lady's Hospital Navan,return_ed_attendances,350,TRUE
2024,6,01/06/2024,Our Lady's Hospital Navan,return_ed_attendances,327,FALSE
2024,7,01/07/2024,Our Lady's Hospital Navan,return_ed_attendances,378,FALSE
2024,8,01/08/2024,Our Lady's Hospital Navan,return_ed_attendances,342,FALSE
2024,9,01/09/2024,Our Lady's Hospital Navan,return_ed_attendances,284,FALSE
2022,1,01/01/2022,Portiuncula University Hospital,all_emergency_presentations,3047,TRUE
2022,2,01/02/2022,Portiuncula University Hospital,all_emergency_presentations,2747,TRUE
2022,3,01/03/2022,Portiuncula University Hospital,all_emergency_presentations,2667,TRUE
2022,4,01/04/2022,Portiuncula University Hospital,all_emergency_presentations,2527,TRUE
2022,5,01/05/2022,Portiuncula University Hospital,all_emergency_presentations,2239,TRUE
2022,6,01/06/2022,Portiuncula University Hospital,all_emergency_presentations,2312,TRUE
2022,7,01/07/2022,Portiuncula University Hospital,all_emergency_presentations,2305,TRUE
2022,8,01/08/2022,Portiuncula University Hospital,all_emergency_presentations,2384,TRUE
2022,9,01/09/2022,Portiuncula University Hospital,all_emergency_presentations,2516,TRUE
2022,10,01/10/2022,Portiuncula University Hospital,all_emergency_presentations,2527,TRUE
2022,11,01/11/2022,Portiuncula University Hospital,all_emergency_presentations,2634,TRUE
2022,12,01/12/2022,Portiuncula University Hospital,all_emergency_presentations,2791,TRUE
2023,1,01/01/2023,Portiuncula University Hospital,all_emergency_presentations,3014,TRUE
2023,2,01/02/2023,Portiuncula University Hospital,all_emergency_presentations,2912,TRUE
2023,3,01/03/2023,Portiuncula University Hospital,all_emergency_presentations,2829,TRUE
2023,4,01/04/2023,Portiuncula University Hospital,all_emergency_presentations,2499,TRUE
2023,5,01/05/2023,Portiuncula University Hospital,all_emergency_presentations,2559,TRUE
2023,6,01/06/2023,Portiuncula University Hospital,all_emergency_presentations,2463,TRUE
2023,7,01/07/2023,Portiuncula University Hospital,all_emergency_presentations,2354,TRUE
2023,8,01/08/2023,Portiuncula University Hospital,all_emergency_presentations,2483,TRUE
2023,9,01/09/2023,Portiuncula University Hospital,all_emergency_presentations,2735,TRUE
2023,10,01/10/2023,Portiuncula University Hospital,all_emergency_presentations,2640,TRUE
2023,11,01/11/2023,Portiuncula University Hospital,all_emergency_presentations,2812,TRUE
2023,12,01/12/2023,Portiuncula University Hospital,all_emergency_presentations,2998,TRUE
2024,1,01/01/2024,Portiuncula University Hospital,all_emergency_presentations,3383,TRUE
2024,2,01/02/2024,Portiuncula University Hospital,all_emergency_presentations,3169,TRUE
2024,3,01/03/2024,Portiuncula University Hospital,all_emergency_presentations,2888,TRUE
2024,4,01/04/2024,Portiuncula University Hospital,all_emergency_presentations,2862,TRUE
2024,5,01/05/2024,Portiuncula University Hospital,all_emergency_presentations,2800,TRUE
2024,6,01/06/2024,Portiuncula University Hospital,all_emergency_presentations,2735,FALSE
2024,7,01/07/2024,Portiuncula University Hospital,all_emergency_presentations,2659,FALSE
2024,8,01/08/2024,Portiuncula University Hospital,all_emergency_presentations,2671,FALSE
2024,9,01/09/2024,Portiuncula University Hospital,all_emergency_presentations,2725,FALSE
2022,1,01/01/2022,Portiuncula University Hospital,new_ed_attendances,857,TRUE
2022,2,01/02/2022,Portiuncula University Hospital,new_ed_attendances,812,TRUE
2022,3,01/03/2022,Portiuncula University Hospital,new_ed_attendances,735,TRUE
2022,4,01/04/2022,Portiuncula University Hospital,new_ed_attendances,700,TRUE
2022,5,01/05/2022,Portiuncula University Hospital,new_ed_attendances,693,TRUE
2022,6,01/06/2022,Portiuncula University Hospital,new_ed_attendances,708,TRUE
2022,7,01/07/2022,Portiuncula University Hospital,new_ed_attendances,675,TRUE
2022,8,01/08/2022,Portiuncula University Hospital,new_ed_attendances,705,TRUE
2022,9,01/09/2022,Portiuncula University Hospital,new_ed_attendances,730,TRUE
2022,10,01/10/2022,Portiuncula University Hospital,new_ed_attendances,779,TRUE
2022,11,01/11/2022,Portiuncula University Hospital,new_ed_attendances,848,TRUE
2022,12,01/12/2022,Portiuncula University Hospital,new_ed_attendances,804,TRUE
2023,1,01/01/2023,Portiuncula University Hospital,new_ed_attendances,1188,TRUE
2023,2,01/02/2023,Portiuncula University Hospital,new_ed_attendances,1201,TRUE
2023,3,01/03/2023,Portiuncula University Hospital,new_ed_attendances,1095,TRUE
2023,4,01/04/2023,Portiuncula University Hospital,new_ed_attendances,1057,TRUE
2023,5,01/05/2023,Portiuncula University Hospital,new_ed_attendances,988,TRUE
2023,6,01/06/2023,Portiuncula University Hospital,new_ed_attendances,930,TRUE
2023,7,01/07/2023,Portiuncula University Hospital,new_ed_attendances,978,TRUE
2023,8,01/08/2023,Portiuncula University Hospital,new_ed_attendances,1014,TRUE
2023,9,01/09/2023,Portiuncula University Hospital,new_ed_attendances,1047,TRUE
2023,10,01/10/2023,Portiuncula University Hospital,new_ed_attendances,1069,TRUE
2023,11,01/11/2023,Portiuncula University Hospital,new_ed_attendances,1139,TRUE
2023,12,01/12/2023,Portiuncula University Hospital,new_ed_attendances,1185,TRUE
2024,1,01/01/2024,Portiuncula University Hospital,new_ed_attendances,2623,TRUE
2024,2,01/02/2024,Portiuncula University Hospital,new_ed_attendances,2481,TRUE
2024,3,01/03/2024,Portiuncula University Hospital,new_ed_attendances,2230,TRUE
2024,4,01/04/2024,Portiuncula University Hospital,new_ed_attendances,2101,TRUE
2024,5,01/05/2024,Portiuncula University Hospital,new_ed_attendances,2101,TRUE
2024,6,01/06/2024,Portiuncula University Hospital,new_ed_attendances,12388,FALSE
2024,7,01/07/2024,Portiuncula University Hospital,new_ed_attendances,5,FALSE
2024,9,01/09/2024,Portiuncula University Hospital,new_ed_attendances,8082,FALSE
2022,1,01/01/2022,Portiuncula University Hospital,return_ed_attendances,180,TRUE
2022,2,01/02/2022,Portiuncula University Hospital,return_ed_attendances,185,TRUE
2022,3,01/03/2022,Portiuncula University Hospital,return_ed_attendances,154,TRUE
2022,4,01/04/2022,Portiuncula University Hospital,return_ed_attendances,152,TRUE
2022,5,01/05/2022,Portiuncula University Hospital,return_ed_attendances,152,TRUE
2022,6,01/06/2022,Portiuncula University Hospital,return_ed_attendances,150,TRUE
2022,7,01/07/2022,Portiuncula University Hospital,return_ed_attendances,142,TRUE
2022,8,01/08/2022,Portiuncula University Hospital,return_ed_attendances,149,TRUE
2022,9,01/09/2022,Portiuncula University Hospital,return_ed_attendances,156,TRUE
2022,10,01/10/2022,Portiuncula University Hospital,return_ed_attendances,158,TRUE
2022,11,01/11/2022,Portiuncula University Hospital,return_ed_attendances,165,TRUE
2022,12,01/12/2022,Portiuncula University Hospital,return_ed_attendances,173,TRUE
2023,1,01/01/2023,Portiuncula University Hospital,return_ed_attendances,177,TRUE
2023,2,01/02/2023,Portiuncula University Hospital,return_ed_attendances,189,TRUE
2023,3,01/03/2023,Portiuncula University Hospital,return_ed_attendances,171,TRUE
2023,4,01/04/2023,Portiuncula University Hospital,return_ed_attendances,158,TRUE
2023,5,01/05/2023,Portiuncula University Hospital,return_ed_attendances,164,TRUE
2023,6,01/06/2023,Portiuncula University Hospital,return_ed_attendances,147,TRUE
2023,7,01/07/2023,Portiuncula University Hospital,return_ed_attendances,151,TRUE
2023,8,01/08/2023,Portiuncula University Hospital,return_ed_attendances,165,TRUE
2023,9,01/09/2023,Portiuncula University Hospital,return_ed_attendances,159,TRUE
2023,10,01/10/2023,Portiuncula University Hospital,return_ed_attendances,165,TRUE
2023,11,01/11/2023,Portiuncula University Hospital,return_ed_attendances,175,TRUE
2023,12,01/12/2023,Portiuncula University Hospital,return_ed_attendances,187,TRUE
2024,1,01/01/2024,Portiuncula University Hospital,return_ed_attendances,205,TRUE
2024,2,01/02/2024,Portiuncula University Hospital,return_ed_attendances,189,TRUE
2024,3,01/03/2024,Portiuncula University Hospital,return_ed_attendances,179,TRUE
2024,4,01/04/2024,Portiuncula University Hospital,return_ed_attendances,166,TRUE
2024,5,01/05/2024,Portiuncula University Hospital,return_ed_attendances,164,TRUE
2024,6,01/06/2024,Portiuncula University Hospital,return_ed_attendances,188,FALSE
2024,7,01/07/2024,Portiuncula University Hospital,return_ed_attendances,158,FALSE
2024,8,01/08/2024,Portiuncula University Hospital,return_ed_attendances,187,FALSE
2024,9,01/09/2024,Portiuncula University Hospital,return_ed_attendances,151,FALSE
2022,1,01/01/2022,RCSI Hospitals Group,all_emergency_presentations,23702,TRUE
2022,2,01/02/2022,RCSI Hospitals Group,all_emergency_presentations,23569,TRUE
2022,3,01/03/2022,RCSI Hospitals Group,all_emergency_presentations,21074,TRUE
2022,4,01/04/2022,RCSI Hospitals Group,all_emergency_presentations,20115,TRUE
2022,5,01/05/2022,RCSI Hospitals Group,all_emergency_presentations,19264,TRUE
2022,6,01/06/2022,RCSI Hospitals Group,all_emergency_presentations,19303,TRUE
2022,7,01/07/2022,RCSI Hospitals Group,all_emergency_presentations,19049,TRUE
2022,8,01/08/2022,RCSI Hospitals Group,all_emergency_presentations,18448,TRUE
2022,9,01/09/2022,RCSI Hospitals Group,all_emergency_presentations,21064,TRUE
2022,10,01/10/2022,RCSI Hospitals Group,all_emergency_presentations,20337,TRUE
2022,11,01/11/2022,RCSI Hospitals Group,all_emergency_presentations,21489,TRUE
2022,12,01/12/2022,RCSI Hospitals Group,all_emergency_presentations,22325,TRUE
2023,1,01/01/2023,RCSI Hospitals Group,all_emergency_presentations,26381,TRUE
2023,2,01/02/2023,RCSI Hospitals Group,all_emergency_presentations,22909,TRUE
2023,3,01/03/2023,RCSI Hospitals Group,all_emergency_presentations,24667,TRUE
2023,4,01/04/2023,RCSI Hospitals Group,all_emergency_presentations,21708,TRUE
2023,5,01/05/2023,RCSI Hospitals Group,all_emergency_presentations,20534,TRUE
2023,6,01/06/2023,RCSI Hospitals Group,all_emergency_presentations,19721,TRUE
2023,7,01/07/2023,RCSI Hospitals Group,all_emergency_presentations,20356,TRUE
2023,8,01/08/2023,RCSI Hospitals Group,all_emergency_presentations,20935,TRUE
2023,9,01/09/2023,RCSI Hospitals Group,all_emergency_presentations,21887,TRUE
2023,10,01/10/2023,RCSI Hospitals Group,all_emergency_presentations,22484,TRUE
2023,11,01/11/2023,RCSI Hospitals Group,all_emergency_presentations,23251,TRUE
2023,12,01/12/2023,RCSI Hospitals Group,all_emergency_presentations,23905,TRUE
2024,1,01/01/2024,RCSI Hospitals Group,all_emergency_presentations,26682,TRUE
2024,2,01/02/2024,RCSI Hospitals Group,all_emergency_presentations,25743,TRUE
2024,3,01/03/2024,RCSI Hospitals Group,all_emergency_presentations,24662,TRUE
2024,4,01/04/2024,RCSI Hospitals Group,all_emergency_presentations,22657,TRUE
2024,5,01/05/2024,RCSI Hospitals Group,all_emergency_presentations,19675,TRUE
2024,6,01/06/2024,RCSI Hospitals Group,all_emergency_presentations,21957,FALSE
2024,7,01/07/2024,RCSI Hospitals Group,all_emergency_presentations,22479,FALSE
2024,8,01/08/2024,RCSI Hospitals Group,all_emergency_presentations,21964,FALSE
2024,9,01/09/2024,RCSI Hospitals Group,all_emergency_presentations,22649,FALSE
2022,1,01/01/2022,RCSI Hospitals Group,new_ed_attendances,7362,TRUE
2022,2,01/02/2022,RCSI Hospitals Group,new_ed_attendances,6954,TRUE
2022,3,01/03/2022,RCSI Hospitals Group,new_ed_attendances,6608,TRUE
2022,4,01/04/2022,RCSI Hospitals Group,new_ed_attendances,6465,TRUE
2022,5,01/05/2022,RCSI Hospitals Group,new_ed_attendances,5900,TRUE
2022,6,01/06/2022,RCSI Hospitals Group,new_ed_attendances,5725,TRUE
2022,7,01/07/2022,RCSI Hospitals Group,new_ed_attendances,5726,TRUE
2022,8,01/08/2022,RCSI Hospitals Group,new_ed_attendances,5778,TRUE
2022,9,01/09/2022,RCSI Hospitals Group,new_ed_attendances,6330,TRUE
2022,10,01/10/2022,RCSI Hospitals Group,new_ed_attendances,6198,TRUE
2022,11,01/11/2022,RCSI Hospitals Group,new_ed_attendances,6685,TRUE
2022,12,01/12/2022,RCSI Hospitals Group,new_ed_attendances,6819,TRUE
2023,1,01/01/2023,RCSI Hospitals Group,new_ed_attendances,10350,TRUE
2023,2,01/02/2023,RCSI Hospitals Group,new_ed_attendances,9956,TRUE
2023,3,01/03/2023,RCSI Hospitals Group,new_ed_attendances,9362,TRUE
2023,4,01/04/2023,RCSI Hospitals Group,new_ed_attendances,8345,TRUE
2023,5,01/05/2023,RCSI Hospitals Group,new_ed_attendances,8148,TRUE
2023,6,01/06/2023,RCSI Hospitals Group,new_ed_attendances,7722,TRUE
2023,7,01/07/2023,RCSI Hospitals Group,new_ed_attendances,8020,TRUE
2023,8,01/08/2023,RCSI Hospitals Group,new_ed_attendances,8395,TRUE
2023,9,01/09/2023,RCSI Hospitals Group,new_ed_attendances,8844,TRUE
2023,10,01/10/2023,RCSI Hospitals Group,new_ed_attendances,8660,TRUE
2023,11,01/11/2023,RCSI Hospitals Group,new_ed_attendances,9583,TRUE
2023,12,01/12/2023,RCSI Hospitals Group,new_ed_attendances,10079,TRUE
2024,1,01/01/2024,RCSI Hospitals Group,new_ed_attendances,31287,TRUE
2024,2,01/02/2024,RCSI Hospitals Group,new_ed_attendances,31537,TRUE
2024,3,01/03/2024,RCSI Hospitals Group,new_ed_attendances,26860,TRUE
2024,4,01/04/2024,RCSI Hospitals Group,new_ed_attendances,24707,TRUE
2024,5,01/05/2024,RCSI Hospitals Group,new_ed_attendances,23552,TRUE
2024,6,01/06/2024,RCSI Hospitals Group,new_ed_attendances,165641,FALSE
2024,7,01/07/2024,RCSI Hospitals Group,new_ed_attendances,3,FALSE
2024,8,01/08/2024,RCSI Hospitals Group,new_ed_attendances,5,FALSE
2024,9,01/09/2024,RCSI Hospitals Group,new_ed_attendances,68941,FALSE
2022,1,01/01/2022,RCSI Hospitals Group,return_ed_attendances,1233,TRUE
2022,2,01/02/2022,RCSI Hospitals Group,return_ed_attendances,1312,TRUE
2022,3,01/03/2022,RCSI Hospitals Group,return_ed_attendances,1158,TRUE
2022,4,01/04/2022,RCSI Hospitals Group,return_ed_attendances,1094,TRUE
2022,5,01/05/2022,RCSI Hospitals Group,return_ed_attendances,1077,TRUE
2022,6,01/06/2022,RCSI Hospitals Group,return_ed_attendances,983,TRUE
2022,7,01/07/2022,RCSI Hospitals Group,return_ed_attendances,1050,TRUE
2022,8,01/08/2022,RCSI Hospitals Group,return_ed_attendances,1049,TRUE
2022,9,01/09/2022,RCSI Hospitals Group,return_ed_attendances,1130,TRUE
2022,10,01/10/2022,RCSI Hospitals Group,return_ed_attendances,1062,TRUE
2022,11,01/11/2022,RCSI Hospitals Group,return_ed_attendances,1186,TRUE
2022,12,01/12/2022,RCSI Hospitals Group,return_ed_attendances,1212,TRUE
2023,1,01/01/2023,RCSI Hospitals Group,return_ed_attendances,1322,TRUE
2023,2,01/02/2023,RCSI Hospitals Group,return_ed_attendances,1279,TRUE
2023,3,01/03/2023,RCSI Hospitals Group,return_ed_attendances,1137,TRUE
2023,4,01/04/2023,RCSI Hospitals Group,return_ed_attendances,1061,TRUE
2023,5,01/05/2023,RCSI Hospitals Group,return_ed_attendances,1047,TRUE
2023,6,01/06/2023,RCSI Hospitals Group,return_ed_attendances,990,TRUE
2023,7,01/07/2023,RCSI Hospitals Group,return_ed_attendances,1066,TRUE
2023,8,01/08/2023,RCSI Hospitals Group,return_ed_attendances,1050,TRUE
2023,9,01/09/2023,RCSI Hospitals Group,return_ed_attendances,1010,TRUE
2023,10,01/10/2023,RCSI Hospitals Group,return_ed_attendances,1126,TRUE
2023,11,01/11/2023,RCSI Hospitals Group,return_ed_attendances,1157,TRUE
2023,12,01/12/2023,RCSI Hospitals Group,return_ed_attendances,1178,TRUE
2024,1,01/01/2024,RCSI Hospitals Group,return_ed_attendances,1262,TRUE
2024,2,01/02/2024,RCSI Hospitals Group,return_ed_attendances,1270,TRUE
2024,3,01/03/2024,RCSI Hospitals Group,return_ed_attendances,1212,TRUE
2024,4,01/04/2024,RCSI Hospitals Group,return_ed_attendances,1098,TRUE
2024,5,01/05/2024,RCSI Hospitals Group,return_ed_attendances,1036,TRUE
2024,6,01/06/2024,RCSI Hospitals Group,return_ed_attendances,1129,FALSE
2024,7,01/07/2024,RCSI Hospitals Group,return_ed_attendances,1119,FALSE
2024,8,01/08/2024,RCSI Hospitals Group,return_ed_attendances,1079,FALSE
2024,9,01/09/2024,RCSI Hospitals Group,return_ed_attendances,997,FALSE
2022,1,01/01/2022,Roscommon University Hospital,all_emergency_presentations,1429,TRUE
2022,2,01/02/2022,Roscommon University Hospital,all_emergency_presentations,1345,TRUE
2022,3,01/03/2022,Roscommon University Hospital,all_emergency_presentations,1205,TRUE
2022,4,01/04/2022,Roscommon University Hospital,all_emergency_presentations,1124,TRUE
2022,5,01/05/2022,Roscommon University Hospital,all_emergency_presentations,1135,TRUE
2022,6,01/06/2022,Roscommon University Hospital,all_emergency_presentations,1096,TRUE
2022,7,01/07/2022,Roscommon University Hospital,all_emergency_presentations,1152,TRUE
2022,8,01/08/2022,Roscommon University Hospital,all_emergency_presentations,1151,TRUE
2022,9,01/09/2022,Roscommon University Hospital,all_emergency_presentations,1123,TRUE
2022,10,01/10/2022,Roscommon University Hospital,all_emergency_presentations,1250,TRUE
2022,11,01/11/2022,Roscommon University Hospital,all_emergency_presentations,1233,TRUE
2022,12,01/12/2022,Roscommon University Hospital,all_emergency_presentations,1302,TRUE
2023,1,01/01/2023,Roscommon University Hospital,all_emergency_presentations,1519,TRUE
2023,2,01/02/2023,Roscommon University Hospital,all_emergency_presentations,1544,TRUE
2023,3,01/03/2023,Roscommon University Hospital,all_emergency_presentations,1467,TRUE
2023,4,01/04/2023,Roscommon University Hospital,all_emergency_presentations,1275,TRUE
2023,5,01/05/2023,Roscommon University Hospital,all_emergency_presentations,1208,TRUE
2023,6,01/06/2023,Roscommon University Hospital,all_emergency_presentations,1195,TRUE
2023,7,01/07/2023,Roscommon University Hospital,all_emergency_presentations,1233,TRUE
2023,8,01/08/2023,Roscommon University Hospital,all_emergency_presentations,1215,TRUE
2023,9,01/09/2023,Roscommon University Hospital,all_emergency_presentations,1347,TRUE
2023,10,01/10/2023,Roscommon University Hospital,all_emergency_presentations,1326,TRUE
2023,11,01/11/2023,Roscommon University Hospital,all_emergency_presentations,1401,TRUE
2023,12,01/12/2023,Roscommon University Hospital,all_emergency_presentations,1460,TRUE
2024,1,01/01/2024,Roscommon University Hospital,all_emergency_presentations,1659,TRUE
2024,2,01/02/2024,Roscommon University Hospital,all_emergency_presentations,1623,TRUE
2024,3,01/03/2024,Roscommon University Hospital,all_emergency_presentations,1431,TRUE
2024,4,01/04/2024,Roscommon University Hospital,all_emergency_presentations,1338,TRUE
2024,5,01/05/2024,Roscommon University Hospital,all_emergency_presentations,1275,TRUE
2024,6,01/06/2024,Roscommon University Hospital,all_emergency_presentations,1416,FALSE
2024,7,01/07/2024,Roscommon University Hospital,all_emergency_presentations,1458,FALSE
2024,8,01/08/2024,Roscommon University Hospital,all_emergency_presentations,1414,FALSE
2024,9,01/09/2024,Roscommon University Hospital,all_emergency_presentations,1478,FALSE
2022,1,01/01/2022,Roscommon University Hospital,new_ed_attendances,134,TRUE
2022,2,01/02/2022,Roscommon University Hospital,new_ed_attendances,134,TRUE
2022,3,01/03/2022,Roscommon University Hospital,new_ed_attendances,120,TRUE
2022,4,01/04/2022,Roscommon University Hospital,new_ed_attendances,114,TRUE
2022,5,01/05/2022,Roscommon University Hospital,new_ed_attendances,114,TRUE
2022,6,01/06/2022,Roscommon University Hospital,new_ed_attendances,107,TRUE
2022,7,01/07/2022,Roscommon University Hospital,new_ed_attendances,109,TRUE
2022,8,01/08/2022,Roscommon University Hospital,new_ed_attendances,107,TRUE
2022,9,01/09/2022,Roscommon University Hospital,new_ed_attendances,119,TRUE
2022,10,01/10/2022,Roscommon University Hospital,new_ed_attendances,122,TRUE
2022,11,01/11/2022,Roscommon University Hospital,new_ed_attendances,133,TRUE
2022,12,01/12/2022,Roscommon University Hospital,new_ed_attendances,129,TRUE
2023,1,01/01/2023,Roscommon University Hospital,new_ed_attendances,193,TRUE
2023,2,01/02/2023,Roscommon University Hospital,new_ed_attendances,187,TRUE
2023,3,01/03/2023,Roscommon University Hospital,new_ed_attendances,179,TRUE
2023,4,01/04/2023,Roscommon University Hospital,new_ed_attendances,159,TRUE
2023,5,01/05/2023,Roscommon University Hospital,new_ed_attendances,156,TRUE
2023,6,01/06/2023,Roscommon University Hospital,new_ed_attendances,152,TRUE
2023,7,01/07/2023,Roscommon University Hospital,new_ed_attendances,154,TRUE
2023,8,01/08/2023,Roscommon University Hospital,new_ed_attendances,154,TRUE
2023,9,01/09/2023,Roscommon University Hospital,new_ed_attendances,163,TRUE
2023,10,01/10/2023,Roscommon University Hospital,new_ed_attendances,173,TRUE
2023,11,01/11/2023,Roscommon University Hospital,new_ed_attendances,170,TRUE
2023,12,01/12/2023,Roscommon University Hospital,new_ed_attendances,183,TRUE
2024,1,01/01/2024,Roscommon University Hospital,new_ed_attendances,439,TRUE
2024,2,01/02/2024,Roscommon University Hospital,new_ed_attendances,449,TRUE
2024,3,01/03/2024,Roscommon University Hospital,new_ed_attendances,381,TRUE
2024,4,01/04/2024,Roscommon University Hospital,new_ed_attendances,366,TRUE
2024,5,01/05/2024,Roscommon University Hospital,new_ed_attendances,365,TRUE
2024,6,01/06/2024,Roscommon University Hospital,new_ed_attendances,2092,FALSE
2024,7,01/07/2024,Roscommon University Hospital,new_ed_attendances,10,FALSE
2024,9,01/09/2024,Roscommon University Hospital,new_ed_attendances,1324,FALSE
2022,1,01/01/2022,Roscommon University Hospital,return_ed_attendances,1430,TRUE
2022,2,01/02/2022,Roscommon University Hospital,return_ed_attendances,1321,TRUE
2022,3,01/03/2022,Roscommon University Hospital,return_ed_attendances,1206,TRUE
2022,4,01/04/2022,Roscommon University Hospital,return_ed_attendances,1127,TRUE
2022,5,01/05/2022,Roscommon University Hospital,return_ed_attendances,1058,TRUE
2022,6,01/06/2022,Roscommon University Hospital,return_ed_attendances,1098,TRUE
2022,7,01/07/2022,Roscommon University Hospital,return_ed_attendances,1045,TRUE
2022,8,01/08/2022,Roscommon University Hospital,return_ed_attendances,1088,TRUE
2022,9,01/09/2022,Roscommon University Hospital,return_ed_attendances,1103,TRUE
2022,10,01/10/2022,Roscommon University Hospital,return_ed_attendances,1209,TRUE
2022,11,01/11/2022,Roscommon University Hospital,return_ed_attendances,1265,TRUE
2022,12,01/12/2022,Roscommon University Hospital,return_ed_attendances,1305,TRUE
2023,1,01/01/2023,Roscommon University Hospital,return_ed_attendances,1461,TRUE
2023,2,01/02/2023,Roscommon University Hospital,return_ed_attendances,1406,TRUE
2023,3,01/03/2023,Roscommon University Hospital,return_ed_attendances,1361,TRUE
2023,4,01/04/2023,Roscommon University Hospital,return_ed_attendances,1232,TRUE
2023,5,01/05/2023,Roscommon University Hospital,return_ed_attendances,1226,TRUE
